id,author,content,timestamp,attachments
1221094197726281851,ezequieloescobar,"Este canal será utilizado para realizar consultas (TPA, temas de la asignatura, parciales, etc.).Esperamos que sea lo más colaborativo posible.

Siéntanse libres de contestar las dudas de sus compañeros y/o aportar nuevas ideas 🙂",2024-03-23T13:52:23.571Z,[]
1222255861699969065,feinez_,"Buenas tardes, que debería tildar para instalar IntelliJ correctamente.",2024-03-26T18:48:25.845Z,['images/1222255861699969065_image.png']
1222262379816161363,ezequieloescobar,"Elian, buenas tardes! Con que selecciones la opción de asociar los "".java"", y el ícono en el escritorio, está bien!",2024-03-26T19:14:19.885Z,[]
1222291696927379587,feinez_,Gracias,2024-03-26T21:10:49.629Z,[]
1222976463607824384,gonzaloturri,"Buenas, en la entrega de la tarea el repo tiene que tener el proyecto entero de Java + el uml o solamente las clases y el uml ?",2024-03-28T18:31:50.728Z,[]
1222993945144066210,mar.gerez,"Hola, en la consigna dice los tres puntos.",2024-03-28T19:41:18.651Z,['images/1222993945144066210_image.png']
1222994262824714240,gonzaloturri,"Si, pero en el repo quieren solo los archivos .java o el proyecto entero ? Eso no entendí",2024-03-28T19:42:34.392Z,[]
1222995595460083726,mar.gerez,Supongo que el proyecto completo para que puedan correr tus tests.,2024-03-28T19:47:52.117Z,[]
1223002394418479114,yaaaneel,"Holaa! Tengo una consulta, quería saber si PlantUML es una alternativa de StarUML o si vamos a usar ambas herramientas. Gracias!",2024-03-28T20:14:53.115Z,[]
1223006716745224357,ezequieloescobar,"Gonza, buenas! Tal cual te contestó <@695033446808027227> , los tres puntos.  En el repo deberán subir todo. En breve les dejamos el link al seminario de Java para que lo vean y luego puedan hacer el ejercicio.",2024-03-28T20:32:03.638Z,[]
1223006959066808340,ezequieloescobar,"Yanel, buenas. Son alternativas! PlantUML lo podes usar como comlemento de IntelliJ y eso está bueno. Probá ambas herrramientas, y usá la que te parezca más cómoda",2024-03-28T20:33:01.412Z,[]
1223008451421012130,yaaaneel,Perfecto profe! Gracias!!,2024-03-28T20:38:57.217Z,[]
1223016562538319902,ivanabete,"Buenas tardes. Unas consultas.

1. 
En diagrama de clases, ¿el * es válido para todas las relaciones? Porque por ejemplo, en una relación como podría ser la de agregación, no entiendo cómo lo aplicaría.
En caso de no ser válido para todas las relaciones, ¿específicamente en cuáles es válido?

2.
¿En todas las relaciones que tengan una colección asociada hay que poner el * y/o el 1 como muestra el ejemplo?
Si la colección tiene más de 1 elemento pero la cantidad es conocida, ¿se pone el valor exacto o se pone un *?

Muchas gracias.",2024-03-28T21:11:11.058Z,['images/1223016562538319902_image.png']
1223019112721154230,ezequieloescobar,"Buenas tardes Ivan!

1. El ""*"" acompaña a las colecciones, lo cual se puede indicar en las relaciones de asociación, agregación y/o composición. Simplemente dibujas el asterísco en cualquiera de ellas y listo!

2. No necesariamente tenes que especificar la cantidad que hay involucrada (cardinalidad/modalidad). Pueden simplemente poner el "" * "" y listo.",2024-03-28T21:21:19.069Z,[]
1223021553600561242,ivanabete,"Creo que no estoy terminando de entender cuál es la función de el ""1"" en la imagen que mandé de ejemplo.
¿Es necesario ponerlo? 
Y, por lo que entendí, si fuera necesario ponerlo, ¿se puede reemplazar por un "" * ""?

Muchas gracias otra vez.",2024-03-28T21:31:01.020Z,[]
1223022119579943042,ezequieloescobar,"El 1 significa que ""Habitante"" pertenece únicamente a UNA vivienda. Una vivienda tiene MUCHOS habitantes, pero cada habitantes solamente puede estar en UNA vivienda. No hace falta que lo especifiques (lo podes quitar en el panel de configuración de la relación cuando la cliqueas)",2024-03-28T21:33:15.960Z,[]
1223023329145917590,ivanabete,"Perfecto, ahora sí. Muchas gracias.",2024-03-28T21:38:04.343Z,[]
1223029736067043348,yaaaneel,"Hola! Tengo una pregunta, instalé GitHub Desktop y estoy tratando de probar los comandos de Git que aparecen en el video, pero no me reconoce el comando ""git"". Quería saber si debo instalar algo más?",2024-03-28T22:03:31.872Z,[]
1223031414727905330,elicapo133,tenes git instalado? porque quizás es eso lo que falta,2024-03-28T22:10:12.096Z,[]
1223031742231744612,yaaaneel,"si, era eso! pensé que ya con gitHub Desktop estaba, gracias!",2024-03-28T22:11:30.179Z,[]
1223058878413930567,garita,"Buenas! Qué herramienta es más recomendable, StarUML o PlantUML?",2024-03-28T23:59:19.949Z,[]
1223060766408708117,facundopiaggio,"Buenas María! Como Eze mencionó arriba, ambas son alternativas válidas, y queda un poco a gusto y preferencia de cada uno. Yo recomendaría amigarse con StarUML, ya que a lo largo del año vamos a hacer otros tipos de diagramas que no se si se puedan hacer con Plant. De todas maneras, que conozcas ambas herramientas te sirve a vos el día de mañana 😁",2024-03-29T00:06:50.082Z,[]
1223061551225901126,garita,Buenísimo. Muchas gracias!,2024-03-29T00:09:57.197Z,[]
1223308361601126543,tomipodo,"Buenas! Qué tal? Podrían pasar el archivo pom.xml, ya que no se si las versiones del seminario están desactualizadas. Gracias!",2024-03-29T16:30:41.376Z,[]
1223312802907820283,ezequieloescobar,Hola Tomás! Podes buscar las dependencias que figuran en el seminario en el repositorio global de Maven actualizadas y  copiarlas en tu POM base que se te generó al crear el proyecto. En este momento no tengo uno a mano!,2024-03-29T16:48:20.266Z,[]
1223318409912127509,tomipodo,"Bárbaro, gracias! Ahora tengo otro problema, cuando importo java.util.List me dice: Cannot resolve symbol 'List'. En el caso de que importe java.util.*, me tira el mismo error cuando defino una lista. No se si será por algo que tengo mal configurado o que, gracias!",2024-03-29T17:10:37.080Z,[]
1223319483972718703,ezequieloescobar,Pásanos una captura donde se vea todo esto así te damos una mejor respuesta,2024-03-29T17:14:53.156Z,[]
1223319704928518225,tomipodo,Qué otra info. te paso?,2024-03-29T17:15:45.836Z,['images/1223319704928518225_image.png']
1223319980943081562,ezequieloescobar,"La estructura de carpetas que tenes generada. Y además, si configuraste la JDK",2024-03-29T17:16:51.643Z,[]
1223320558259671210,tomipodo,"Me instale Java, no recuerdo si tenía que hacer algo más.",2024-03-29T17:19:09.286Z,['images/1223320558259671210_image.png']
1223321532311273604,facundopiaggio,Buenas tomi! fijate la version de maven con: mvn -version,2024-03-29T17:23:01.518Z,[]
1223322351177961554,tomipodo,"Buenas, tengo esta versión",2024-03-29T17:26:16.751Z,['images/1223322351177961554_image.png']
1223322757517934642,tomipodo,"Ya está, reinicié el IDE y funcionó. Se ve que instalé mvn con el IDE abierto, mala mía. Muchas gracias!",2024-03-29T17:27:53.630Z,[]
1223324966011797504,shuko97,"Hola, no sabía que había que entregar la tarea en forma de repo de GitHub. La había hecho de forma local en mi pc y ahora estoy teniendo un poco de lio al querer pasarlo a un repo de github.",2024-03-29T17:36:40.176Z,[]
1223324992339443854,shuko97,Esto es lo que tengo hecho de forma local,2024-03-29T17:36:46.453Z,['images/1223324992339443854_image.png']
1223325656193040414,shuko97,"Vi tutorial de GitHub desktop. Me cree un repositorio de GitHub en la web, copié el link de la clonacion, fui a GitHub desktop --> Clone Repository y lo cloné, me creó una carpeta con el nombre de mi repo dentro de mi carpeta de GitHub (en la carpeta de Documentos).
Desde Intellij IDEA, fui a Open y seleccione la carpeta del nombre de mi repo",2024-03-29T17:39:24.728Z,[]
1223325666150318201,shuko97,Pero se ve así,2024-03-29T17:39:27.102Z,[]
1223325753702092830,shuko97,"es decir, sin la carpeta src, no sé si está bien eso",2024-03-29T17:39:47.976Z,[]
1223325956454879413,shuko97,"Por ahí me estoy haciendo mucho lio y tal vez copiando y pegando carpetas se hace todo mas facil, aunque no me animo a toquetear mucho porque sé el lío que se puede armar jajaj",2024-03-29T17:40:36.316Z,[]
1223326395103580242,ezequieloescobar,"Buenas tardes Gonzalo! Claro, luego de crear el repo, te lo clonas y copias y pegas toda tu estructura de carpetas inicial y listo!",2024-03-29T17:42:20.898Z,[]
1223326531091304629,shuko97,TOOOODO esto?,2024-03-29T17:42:53.320Z,['images/1223326531091304629_image.png']
1223327073725317211,ezequieloescobar,"Claro, exceptuando la carpeta “.idea” que NUNCA debería subirse al repo, y la carpeta “out”!",2024-03-29T17:45:02.694Z,[]
1223327185428021319,shuko97,"ah menos mal pregunté jajajja, safé de un lío",2024-03-29T17:45:29.326Z,[]
1223327251425394851,shuko97,es porque esas ya están creadas en mi otra carpeta del repo no?,2024-03-29T17:45:45.061Z,[]
1223327572323209236,ezequieloescobar,"No, porque son dependientes de tu máquina. La carpeta “.idea” contiene configuración del IDE de tu máquina en particular. Para cada máquina se genera su propia configuración. La carpeta “out” contiene código compilado, tal cómo sucede con las carpetas “targets”",2024-03-29T17:47:01.569Z,[]
1223327664501424168,shuko97,"ahh oka, gracias",2024-03-29T17:47:23.546Z,[]
1223330302785749024,shuko97,"<@1219766711415209984> por algun motivo, la carpeta que tenia de test, perdió el color verde y cuando quiero hacer Mark Directory as... solo me aparece Excluded",2024-03-29T17:57:52.562Z,[]
1223330338688995338,shuko97,no me aparece para marcar esa carpeta para testing,2024-03-29T17:58:01.122Z,[]
1223331706208129268,ezequieloescobar,"Está mal tu estructura: la principal debería ser “src”, y dentro de esa carpeta una que sea “main “ y otra “test”. Vos mezclaste “test” con “src” al mismo nivel",2024-03-29T18:03:27.164Z,[]
1223331891210354849,shuko97,"la clase Main, deberia seguir existiendo?",2024-03-29T18:04:11.272Z,[]
1223332036773806232,shuko97,"es decir, entonces dentro de la carpeta **src** creo una carpeta **Main**, y en esta carpeta meto las 4 clases que tengo",2024-03-29T18:04:45.977Z,[]
1223332112841838642,shuko97,"y al mismo nivel que la carpeta **Main**, creo una carpeta **Test**",2024-03-29T18:05:04.113Z,[]
1223332382736646295,ezequieloescobar,"En el seminario mencionamos todo esto si mal no recuerdo, o mínimamente recuerdo de haberlo mostrado. Dentro de src/main/java tenes que crear un package, y allí dentro tus clases. Dentro de src/test/java crear un package y allí dentro tus clases de tests.",2024-03-29T18:06:08.461Z,[]
1223332508532215869,ezequieloescobar,(Viste el seminario?),2024-03-29T18:06:38.453Z,[]
1223333029834133546,shuko97,te referis a lo de la clase 1?,2024-03-29T18:08:42.741Z,[]
1223333217931759686,ezequieloescobar,Al mensaje que enviamos ayer por en canal de Avisos generales,2024-03-29T18:09:27.587Z,[]
1223334061280333965,shuko97,"ahh, ahí lo encontré, estaba tratando de encontrarlo en el campus virtual",2024-03-29T18:12:48.657Z,[]
1223338724616700057,joni1114,"Buenas, no me esta tomando el @Test , estas son las dependencias que agregue de junit",2024-03-29T18:31:20.483Z,['images/1223338724616700057_image.png']
1223346007467884786,juampi_gal,Al instalar Intellil vine con una version de maven por default o la tengo que descargar a parte?,2024-03-29T19:00:16.850Z,[]
1223346169871208568,juampi_gal,Porque en el seminario dice que si pero no al poner mvn -version no me reconoce el comando mvn,2024-03-29T19:00:55.570Z,[]
1223346240817860740,juampi_gal,Y al crear un proyecto no me trae el archivo Pom,2024-03-29T19:01:12.485Z,[]
1223347453735211158,facundopiaggio,"Hola jonatan, buenos días. Cuando agregaste la dependencia, a la derecha tuvo que haber salido la ""m"" de maven por algun lado para actualizar el proyecto. ¿Le diste?. En caso de haberlo hecho, proba de cerrar el ide y volver a abrirlo",2024-03-29T19:06:01.667Z,[]
1223347581342580766,juampi_gal,Ahi me aparecio el Pom ya esta,2024-03-29T19:06:32.091Z,[]
1223347738431852666,facundopiaggio,"Buenas Juan. Maven lo tenes que instalar por separado. No tengo acceso al aula virtual, pero fijate si no les dejaron el link para eso tambien",2024-03-29T19:07:09.544Z,[]
1223350754132365412,lucassaclier,Fijate si te sirve este link. Es importante el tema de las variables de entorno para que sea visible desde la línea de comando. https://medium.com/@eduardo.au/instalando-maven-af271cc7b04d,2024-03-29T19:19:08.543Z,[]
1223377052569174126,lucassaclier,Pudiste <@568635320258658315>?,2024-03-29T21:03:38.579Z,[]
1223377170693488752,juampi_gal,Siisi me vino perfecto eso q mandaste gracias,2024-03-29T21:04:06.742Z,[]
1223377202910068927,juampi_gal,Sin eso creo q era bastante imposible jajaj,2024-03-29T21:04:14.423Z,[]
1223396155002589307,few_de_kot,"Hola, qué tal? Me tendría que preocupar por ahora si me aparece que un mensaje puede llegar a tener bajo rendimiento?",2024-03-29T22:19:32.954Z,[]
1223396932995780728,lucassaclier,"Federico, IntelliJ te está indicando eso? ¿Podés sumar una captura?",2024-03-29T22:22:38.442Z,[]
